Id,Name,Icon,Chapter,Tactics,TacticsLevels,Star3,Buff,FirstReward,Reward,Lv,NextId
5008406,第6关,900116,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008407
5008407,第7关,900117,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008408
5008408,第8关,900118,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008409
5008409,第9关,900119,20184,"[101,201]","[1,1]","[1001,1002]",3:9:10:4|3:9:15:8|3:9:20:12,2:100109:10,2:100109:30|1:2:200,97,5008410
5008410,第10关,900120,20184,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,97,5008501
5008501,第1关,900101,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008502
5008502,第2关,900102,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008503
5008503,第3关,900103,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008504
5008504,第4关,900104,20185,"[101,201]","[1,1]","[1001,1002]",4:10:10:4|4:10:15:8|4:10:20:12,2:100109:10,2:100109:30|1:2:200,98,5008505
5008505,第5关,900105,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008506
5008506,第6关,900106,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008507
5008507,第7关,900107,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008508
5008508,第8关,900108,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008509
5008509,第9关,900109,20185,"[101,201]","[1,1]","[1001,1002]",5:8:10:4|5:8:15:8|5:8:20:12,2:100109:10,2:100109:30|1:2:200,98,5008510
5008510,第10关,900110,20185,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,98,5008601
5008601,第1关,900111,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008602
5008602,第2关,900112,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008603
5008603,第3关,900113,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008604
5008604,第4关,900114,20186,"[101,201]","[1,1]","[1001,1002]",1:10:10:4|1:10:15:8|1:10:20:12,2:100109:10,2:100109:30|1:2:200,99,5008605
5008605,第5关,900115,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008606
5008606,第6关,900116,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008607
5008607,第7关,900117,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008608
5008608,第8关,900118,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008609
5008609,第9关,900119,20186,"[101,201]","[1,1]","[1001,1002]",2:6:10:4|2:6:15:8|2:6:20:12,2:100109:10,2:100109:30|1:2:200,99,5008610
5008610,第10关,900120,20186,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,99,5008701
5008701,第1关,900101,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008702
5008702,第2关,900102,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008703
5008703,第3关,900103,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008704
5008704,第4关,900104,20187,"[101,201]","[1,1]","[1001,1002]",3:10:10:4|3:10:15:8|3:10:20:12,2:100109:10,2:100109:30|1:2:200,100,5008705
5008705,第5关,900105,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008706
5008706,第6关,900106,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008707
5008707,第7关,900107,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008708
5008708,第8关,900108,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008709
5008709,第9关,900109,20187,"[101,201]","[1,1]","[1001,1002]",4:1:10:4|4:1:15:8|4:1:20:12,2:100109:10,2:100109:30|1:2:200,100,5008710
5008710,第10关,900110,20187,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,100,5008801
5008801,第1关,900111,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008802
5008802,第2关,900112,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008803
5008803,第3关,900113,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008804
5008804,第4关,900114,20188,"[101,201]","[1,1]","[1001,1002]",5:9:10:4|5:9:15:8|5:9:20:12,2:100109:10,2:100109:30|1:2:200,101,5008805
5008805,第5关,900115,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008806
5008806,第6关,900116,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008807
5008807,第7关,900117,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008808
5008808,第8关,900118,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008809
5008809,第9关,900119,20188,"[101,201]","[1,1]","[1001,1002]",1:2:10:4|1:2:15:8|1:2:20:12,2:100109:10,2:100109:30|1:2:200,101,5008810
5008810,第10关,900120,20188,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,101,5008901
5008901,第1关,900101,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5008902
5008902,第2关,900102,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5008903
5008903,第3关,900103,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5008904
5008904,第4关,900104,20189,"[101,201]","[1,1]","[1001,1002]",2:9:10:4|2:9:15:8|2:9:20:12,2:100109:10,2:100109:30|1:2:200,102,5008905
5008905,第5关,900105,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5008906
5008906,第6关,900106,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5008907
5008907,第7关,900107,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5008908
5008908,第8关,900108,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5008909
5008909,第9关,900109,20189,"[101,201]","[1,1]","[1001,1002]",3:4:10:4|3:4:15:8|3:4:20:12,2:100109:10,2:100109:30|1:2:200,102,5008910
5008910,第10关,900110,20189,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,102,5009001
5009001,第1关,900111,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009002
5009002,第2关,900112,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009003
5009003,第3关,900113,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009004
5009004,第4关,900114,20190,"[101,201]","[1,1]","[1001,1002]",4:3:10:4|4:3:15:8|4:3:20:12,2:100109:10,2:100109:30|1:2:200,103,5009005
5009005,第5关,900115,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009006
5009006,第6关,900116,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009007
5009007,第7关,900117,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009008
5009008,第8关,900118,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009009
5009009,第9关,900119,20190,"[101,201]","[1,1]","[1001,1002]",5:5:10:4|5:5:15:8|5:5:20:12,2:100109:10,2:100109:30|1:2:200,103,5009010
5009010,第10关,900120,20190,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,103,5009101
5009101,第1关,900101,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009102
5009102,第2关,900102,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009103
5009103,第3关,900103,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009104
5009104,第4关,900104,20191,"[101,201]","[1,1]","[1001,1002]",1:8:10:4|1:8:15:8|1:8:20:12,2:100109:10,2:100109:30|1:2:200,104,5009105
5009105,第5关,900105,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009106
5009106,第6关,900106,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009107
5009107,第7关,900107,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009108
5009108,第8关,900108,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009109
5009109,第9关,900109,20191,"[101,201]","[1,1]","[1001,1002]",2:8:10:4|2:8:15:8|2:8:20:12,2:100109:10,2:100109:30|1:2:200,104,5009110
5009110,第10关,900110,20191,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,104,5009201
5009201,第1关,900111,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009202
5009202,第2关,900112,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009203
5009203,第3关,900113,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009204
5009204,第4关,900114,20192,"[101,201]","[1,1]","[1001,1002]",3:3:10:4|3:3:15:8|3:3:20:12,2:100109:10,2:100109:30|1:2:200,105,5009205
5009205,第5关,900115,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009206
5009206,第6关,900116,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009207
5009207,第7关,900117,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009208
5009208,第8关,900118,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009209
5009209,第9关,900119,20192,"[101,201]","[1,1]","[1001,1002]",4:5:10:4|4:5:15:8|4:5:20:12,2:100109:10,2:100109:30|1:2:200,105,5009210
5009210,第10关,900120,20192,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,105,5009301
5009301,第1关,900101,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009302
5009302,第2关,900102,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009303
5009303,第3关,900103,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009304
5009304,第4关,900104,20193,"[101,201]","[1,1]","[1001,1002]",5:4:10:4|5:4:15:8|5:4:20:12,2:100109:10,2:100109:30|1:2:200,106,5009305
5009305,第5关,900105,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009306
5009306,第6关,900106,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009307
5009307,第7关,900107,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009308
5009308,第8关,900108,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009309
5009309,第9关,900109,20193,"[101,201]","[1,1]","[1001,1002]",1:7:10:4|1:7:15:8|1:7:20:12,2:100109:10,2:100109:30|1:2:200,106,5009310
5009310,第10关,900110,20193,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,106,5009401
5009401,第1关,900111,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009402
5009402,第2关,900112,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009403
5009403,第3关,900113,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009404
5009404,第4关,900114,20194,"[101,201]","[1,1]","[1001,1002]",2:7:10:4|2:7:15:8|2:7:20:12,2:100109:10,2:100109:30|1:2:200,107,5009405
5009405,第5关,900115,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009406
5009406,第6关,900116,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009407
5009407,第7关,900117,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009408
5009408,第8关,900118,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009409
5009409,第9关,900119,20194,"[101,201]","[1,1]","[1001,1002]",3:7:10:4|3:7:15:8|3:7:20:12,2:100109:10,2:100109:30|1:2:200,107,5009410
5009410,第10关,900120,20194,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,107,5009501
5009501,第1关,900101,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009502
5009502,第2关,900102,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009503
5009503,第3关,900103,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009504
5009504,第4关,900104,20195,"[101,201]","[1,1]","[1001,1002]",4:4:10:4|4:4:15:8|4:4:20:12,2:100109:10,2:100109:30|1:2:200,108,5009505
5009505,第5关,900105,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009506
5009506,第6关,900106,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009507
5009507,第7关,900107,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009508
5009508,第8关,900108,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009509
5009509,第9关,900109,20195,"[101,201]","[1,1]","[1001,1002]",5:3:10:4|5:3:15:8|5:3:20:12,2:100109:10,2:100109:30|1:2:200,108,5009510
5009510,第10关,900110,20195,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,108,5009601
5009601,第1关,900111,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009602
5009602,第2关,900112,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009603
5009603,第3关,900113,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009604
5009604,第4关,900114,20196,"[101,201]","[1,1]","[1001,1002]",1:6:10:4|1:6:15:8|1:6:20:12,2:100109:10,2:100109:30|1:2:200,109,5009605
5009605,第5关,900115,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009606
5009606,第6关,900116,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009607
5009607,第7关,900117,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009608
5009608,第8关,900118,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009609
5009609,第9关,900119,20196,"[101,201]","[1,1]","[1001,1002]",2:10:10:4|2:10:15:8|2:10:20:12,2:100109:10,2:100109:30|1:2:200,109,5009610
5009610,第10关,900120,20196,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,109,5009701
5009701,第1关,900101,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009702
5009702,第2关,900102,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009703
5009703,第3关,900103,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009704
5009704,第4关,900104,20197,"[101,201]","[1,1]","[1001,1002]",3:6:10:4|3:6:15:8|3:6:20:12,2:100109:10,2:100109:30|1:2:200,110,5009705
5009705,第5关,900105,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009706
5009706,第6关,900106,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009707
5009707,第7关,900107,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009708
5009708,第8关,900108,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009709
5009709,第9关,900109,20197,"[101,201]","[1,1]","[1001,1002]",4:7:10:4|4:7:15:8|4:7:20:12,2:100109:10,2:100109:30|1:2:200,110,5009710
5009710,第10关,900110,20197,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,110,5009801
5009801,第1关,900111,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009802
5009802,第2关,900112,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009803
5009803,第3关,900113,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009804
5009804,第4关,900114,20198,"[101,201]","[1,1]","[1001,1002]",5:6:10:4|5:6:15:8|5:6:20:12,2:100109:10,2:100109:30|1:2:200,111,5009805
5009805,第5关,900115,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009806
5009806,第6关,900116,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009807
5009807,第7关,900117,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009808
5009808,第8关,900118,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009809
5009809,第9关,900119,20198,"[101,201]","[1,1]","[1001,1002]",1:9:10:4|1:9:15:8|1:9:20:12,2:100109:10,2:100109:30|1:2:200,111,5009810
5009810,第10关,900120,20198,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,111,5009901
5009901,第1关,900101,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5009902
5009902,第2关,900102,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5009903
5009903,第3关,900103,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5009904
5009904,第4关,900104,20199,"[101,201]","[1,1]","[1001,1002]",2:2:10:4|2:2:15:8|2:2:20:12,2:100109:10,2:100109:30|1:2:200,112,5009905
5009905,第5关,900105,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5009906
5009906,第6关,900106,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5009907
5009907,第7关,900107,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5009908
5009908,第8关,900108,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5009909
5009909,第9关,900109,20199,"[101,201]","[1,1]","[1001,1002]",3:2:10:4|3:2:15:8|3:2:20:12,2:100109:10,2:100109:30|1:2:200,112,5009910
5009910,第10关,900110,20199,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,112,5010001
5010001,第1关,900111,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,5010002
5010002,第2关,900112,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,5010003
5010003,第3关,900113,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,5010004
5010004,第4关,900114,20200,"[101,201]","[1,1]","[1001,1002]",4:6:10:4|4:6:15:8|4:6:20:12,2:100109:10,2:100109:30|1:2:200,113,5010005
5010005,第5关,900115,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,5010006
5010006,第6关,900116,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,5010007
5010007,第7关,900117,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,5010008
5010008,第8关,900118,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,5010009
5010009,第9关,900119,20200,"[101,201]","[1,1]","[1001,1002]",5:10:10:4|5:10:15:8|5:10:20:12,2:100109:10,2:100109:30|1:2:200,113,5010010
5010010,第10关,900120,20200,"[101,201]","[1,1]","[1001,1002]",,2:100109:10,2:100109:30|1:2:200,113,9999999
