Id,Name,Icon,Country,Tactics,TacticsLevels,FirstReward,Reward,Count,Star3
1030203,孟菲斯大学老虎队队,100111,10302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
1030204,南佛罗里达大学公牛队,100112,10302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030205,南方卫理公会大学野马队,100113,10302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030206,天普大学猫头鹰队,100114,10302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
1030207,杜兰大学绿波队,100101,10302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030208,塔尔萨大学金色飓风队,100102,10302,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030209,威奇托州立大学震惊者队,100103,10302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
1030210,波士顿学院老鹰队,100104,10302,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
1030301,克莱姆森大学老虎队,100105,10303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030302,杜克大学蓝魔队,100106,10303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030303,佛罗里达州立大学塞米诺尔队,100107,10303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
1030304,佐治亚理工学院黄色夹克队,100108,10303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030305,路易斯维尔大学红衣主教队,100109,10303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030306,迈阿密大学飓风队,100110,10303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
1030307,飞艇队,100111,10303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030308,勇者队,100112,10303,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030309,大湖队,100113,10303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
1030310,国王队,100114,10303,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
1030401,雪城大学橙子队,100101,10304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030402,弗吉尼亚大学骑士队队,100102,10304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030403,弗吉尼亚理工学院霍基斯队,100103,10304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
1030404,维克森林大学恶魔执事队,100104,10304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030405,奥斯汀皮伊州立大学州长队,100105,10304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030406,贝拉明大学骑士队,100106,10304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
1030407,中央阿肯色大学熊队,100107,10304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030408,东肯塔基大学上校队,100108,10304,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030409,神的母校,100109,10304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
1030410,工蜂队,100110,10304,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
1030501,杰克逊维尔州立大学斗鸡队,100111,10305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030502,肯尼索州立大学猫头鹰队,100112,10305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030503,自由大学火焰队,100113,10305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
1030504,利普斯科姆大学野牛队,100114,10305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030505,北阿拉巴马大学狮子队,100101,10305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030506,北佛罗里达大学鱼鹰队,100102,10305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
1030507,夏洛特皇后大学[e]皇家队队,100103,10305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030508,斯泰森大学帽匠队,100104,10305,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030509,戴维森学院野猫队,100105,10305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
1030510,代顿大学传单队,100106,10305,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
1030601,杜肯大学公爵队,100107,10306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030602,福特汉姆大学公羊队,100108,10306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030603,乔治梅森大学爱国者队,100109,10306,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
1030604,乔治华盛顿大学殖民者队,100110,10306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030605,拉萨尔大学探险家队,100111,10306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030606,芝加哥洛约拉大学漫步者队,100112,10306,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
1030607,马萨诸塞大学阿默斯特分校民兵队,100113,10306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030608,罗德岛大学公羊队,100114,10306,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030609,圣文德大学邦妮丝队,100101,10306,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
1030610,数字队,100102,10306,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
1030701,圣约瑟夫大学老鹰队,100103,10307,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030702,圣路易斯大学比利肯斯队,100104,10307,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030703,弗吉尼亚联邦大学公羊队,100105,10307,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
1030704,巴特勒大学斗牛犬队,100106,10307,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030705,克赖顿大学蓝鸟队,100107,10307,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030706,德保罗大学蓝色恶魔队,100108,10307,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
1030707,乔治城大学霍亚斯队,100109,10307,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030708,马凯特大学金鹰队队,100110,10307,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030709,普罗维登斯学院修士队,100111,10307,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
1030710,圣约翰大学红色风暴队,100112,10307,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
1030801,Sudbury Five,100113,10308,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030802,纽芬兰Rogues,100114,10308,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030803,London Lightning,100101,10308,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
1030804,Windsor Express,100102,10308,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030805,奥克兰县法老,100103,10308,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030806,KW Titans,100104,10308,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
1030807,詹姆斯敦豺狼,100105,10308,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030808,纽芬兰Rogues,100106,10308,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030809,London Lightning,100107,10308,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
1030810,Windsor Express,100108,10308,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
1030901,Metropolitanos,100109,10309,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030902,Matanzas,100110,10309,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030903,Mayabeque,100111,10309,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
1030904,Pinar del Rio,100112,10309,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030905,Artemisa,100113,10309,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030906,圣斯皮里图斯,100114,10309,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
1030907,圣地亚哥,100101,10309,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030908,谢戈德阿维拉,100102,10309,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1030909,比亚克拉拉,100103,10309,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
1030910,Capitalinos,100104,10309,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
1031001,太空人,100105,10310,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1031002,多拉多斯,100106,10310,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1031003,阿比查斯,100107,10310,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
1031004,富尔萨雷吉亚,100108,10310,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1031005,利伯塔多瑞斯,100109,10310,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1031006,普拉特罗斯,100110,10310,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
1031007,米拿罗斯,100111,10310,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1031008,墨西卡利,100112,10310,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1031009,夏拉帕,100113,10310,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
1031010,克雷卡米诺斯,100114,10310,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
1040101,国家青年队1,100101,10401,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040102,国家青年队2,100102,10401,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040103,国家青年队3,100103,10401,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
1040104,国家青年队4,100104,10401,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040105,国家青年队5,100105,10401,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040106,国家青年队6,100106,10401,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
1040107,国家青年队7,100107,10401,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040108,国家青年队8,100108,10401,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040109,国家青年队9,100109,10401,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
1040110,国家青年队10,100110,10401,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
1040201,国家青年队1,100111,10402,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040202,国家青年队2,100112,10402,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040203,国家青年队3,100113,10402,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
1040204,国家青年队4,100114,10402,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040205,国家青年队5,100101,10402,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040206,国家青年队6,100102,10402,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
1040207,国家青年队7,100103,10402,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040208,国家青年队8,100104,10402,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040209,国家青年队9,100105,10402,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
1040210,国家青年队10,100106,10402,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
1040301,加勒比风暴群岛,100107,10403,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040302,巴兰基亚泰坦,100108,10403,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040303,波哥大海盗,100109,10403,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
1040304,巧克力栗色,100110,10403,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040305,卡利队,100111,10403,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040306,布卡罗斯,100112,10403,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
1040307,卡塔赫纳海盗,100113,10403,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040308,昆迪纳马卡秃鹰,100114,10403,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040309,卡塔赫纳海盗,100101,10403,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
1040310,昆迪纳马卡秃鹰,100102,10403,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
1040401,国家青年队1,100103,10404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040402,国家青年队2,100104,10404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040403,国家青年队3,100105,10404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
1040404,国家青年队4,100106,10404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040405,国家青年队5,100107,10404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040406,国家青年队6,100108,10404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
1040407,国家青年队7,100109,10404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040408,国家青年队8,100110,10404,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040409,国家青年队9,100111,10404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
1040410,国家青年队10,100112,10404,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
1040501,国家青年队1,100113,10405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040502,国家青年队2,100114,10405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040503,国家青年队3,100101,10405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
1040504,国家青年队4,100102,10405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040505,国家青年队5,100103,10405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040506,国家青年队6,100104,10405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
1040507,国家青年队7,100105,10405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040508,国家青年队8,100106,10405,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040509,国家青年队9,100107,10405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
1040510,国家青年队10,100108,10405,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600310:5,1:4:100|2:100105:5|2:600310:2,40,"[1001,1002]"
1040601,国家青年队1,100109,10406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040602,国家青年队2,100110,10406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040603,国家青年队3,100111,10406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600301:5,1:4:100|2:100105:5|2:600301:2,40,"[1001,1002]"
1040604,国家青年队4,100112,10406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040605,国家青年队5,100113,10406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040606,国家青年队6,100114,10406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600302:5,1:4:100|2:100105:5|2:600302:2,40,"[1001,1002]"
1040607,国家青年队7,100101,10406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040608,国家青年队8,100102,10406,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040609,国家青年队9,100103,10406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600303:5,1:4:100|2:100105:5|2:600303:2,40,"[1001,1002]"
1040610,国家青年队10,100104,10406,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600304:5,1:4:100|2:100105:5|2:600304:2,40,"[1001,1002]"
1040701,国家青年队1,100105,10407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040702,国家青年队2,100106,10407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040703,国家青年队3,100107,10407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600305:5,1:4:100|2:100105:5|2:600305:2,40,"[1001,1002]"
1040704,国家青年队4,100108,10407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040705,国家青年队5,100109,10407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040706,国家青年队6,100110,10407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600306:5,1:4:100|2:100105:5|2:600306:2,40,"[1001,1002]"
1040707,国家青年队7,100111,10407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040708,国家青年队8,100112,10407,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040709,国家青年队9,100113,10407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600307:5,1:4:100|2:100105:5|2:600307:2,40,"[1001,1002]"
1040710,国家青年队10,100114,10407,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600308:5,1:4:100|2:100105:5|2:600308:2,40,"[1001,1002]"
1040801,国家青年队1,100101,10408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040802,国家青年队2,100102,10408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040803,国家青年队3,100103,10408,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600309:5,1:4:100|2:100105:5|2:600309:2,40,"[1001,1002]"
1040804,国家青年队4,100104,10408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
1040805,国家青年队5,100105,10408,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
