Id,Name,Icon,Chapter,Tactics,TacticsLevels,Reward,Star3,OnBattle
4027305,[3星]贺希宁第5关,900105,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027306,[3星]贺希宁第6关,900106,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027307,[3星]贺希宁第7关,900107,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027308,[3星]贺希宁第8关,900108,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027309,[3星]贺希宁第9关,900109,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027310,[3星]贺希宁第10关,900110,1040273,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027501,[5星]贺希宁第1关,900111,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027502,[5星]贺希宁第2关,900112,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027503,[5星]贺希宁第3关,900113,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027504,[5星]贺希宁第4关,900114,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027505,[5星]贺希宁第5关,900115,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027506,[5星]贺希宁第6关,900116,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027507,[5星]贺希宁第7关,900117,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027508,[5星]贺希宁第8关,900118,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027509,[5星]贺希宁第9关,900119,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4027510,[5星]贺希宁第10关,900120,1040275,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,527]"
4028001,[0星]顾全第1关,900101,1040280,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028002,[0星]顾全第2关,900102,1040280,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028003,[0星]顾全第3关,900103,1040280,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028004,[0星]顾全第4关,900104,1040280,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028005,[0星]顾全第5关,900105,1040280,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028101,[1星]顾全第1关,900106,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028102,[1星]顾全第2关,900107,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028103,[1星]顾全第3关,900108,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028104,[1星]顾全第4关,900109,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028105,[1星]顾全第5关,900110,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028106,[1星]顾全第6关,900111,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028107,[1星]顾全第7关,900112,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028108,[1星]顾全第8关,900113,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028109,[1星]顾全第9关,900114,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028110,[1星]顾全第10关,900115,1040281,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028301,[3星]顾全第1关,900116,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028302,[3星]顾全第2关,900117,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028303,[3星]顾全第3关,900118,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028304,[3星]顾全第4关,900119,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028305,[3星]顾全第5关,900120,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028306,[3星]顾全第6关,900101,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028307,[3星]顾全第7关,900102,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028308,[3星]顾全第8关,900103,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028309,[3星]顾全第9关,900104,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028310,[3星]顾全第10关,900105,1040283,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028501,[5星]顾全第1关,900106,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028502,[5星]顾全第2关,900107,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028503,[5星]顾全第3关,900108,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028504,[5星]顾全第4关,900109,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028505,[5星]顾全第5关,900110,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028506,[5星]顾全第6关,900111,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028507,[5星]顾全第7关,900112,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028508,[5星]顾全第8关,900113,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028509,[5星]顾全第9关,900114,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4028510,[5星]顾全第10关,900115,1040285,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,528]"
4029001,[0星]陈林坚第1关,900116,1040290,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029002,[0星]陈林坚第2关,900117,1040290,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029003,[0星]陈林坚第3关,900118,1040290,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029004,[0星]陈林坚第4关,900119,1040290,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029005,[0星]陈林坚第5关,900120,1040290,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029101,[1星]陈林坚第1关,900101,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029102,[1星]陈林坚第2关,900102,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029103,[1星]陈林坚第3关,900103,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029104,[1星]陈林坚第4关,900104,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029105,[1星]陈林坚第5关,900105,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029106,[1星]陈林坚第6关,900106,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029107,[1星]陈林坚第7关,900107,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029108,[1星]陈林坚第8关,900108,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029109,[1星]陈林坚第9关,900109,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029110,[1星]陈林坚第10关,900110,1040291,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029301,[3星]陈林坚第1关,900111,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029302,[3星]陈林坚第2关,900112,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029303,[3星]陈林坚第3关,900113,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029304,[3星]陈林坚第4关,900114,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029305,[3星]陈林坚第5关,900115,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029306,[3星]陈林坚第6关,900116,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029307,[3星]陈林坚第7关,900117,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029308,[3星]陈林坚第8关,900118,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029309,[3星]陈林坚第9关,900119,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029310,[3星]陈林坚第10关,900120,1040293,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029501,[5星]陈林坚第1关,900101,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029502,[5星]陈林坚第2关,900102,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029503,[5星]陈林坚第3关,900103,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029504,[5星]陈林坚第4关,900104,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029505,[5星]陈林坚第5关,900105,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029506,[5星]陈林坚第6关,900106,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029507,[5星]陈林坚第7关,900107,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029508,[5星]陈林坚第8关,900108,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029509,[5星]陈林坚第9关,900109,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4029510,[5星]陈林坚第10关,900110,1040295,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,529]"
4030001,[0星]姜宇星第1关,900111,1040300,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030002,[0星]姜宇星第2关,900112,1040300,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030003,[0星]姜宇星第3关,900113,1040300,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030004,[0星]姜宇星第4关,900114,1040300,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030005,[0星]姜宇星第5关,900115,1040300,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030101,[1星]姜宇星第1关,900116,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030102,[1星]姜宇星第2关,900117,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030103,[1星]姜宇星第3关,900118,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030104,[1星]姜宇星第4关,900119,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030105,[1星]姜宇星第5关,900120,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030106,[1星]姜宇星第6关,900101,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030107,[1星]姜宇星第7关,900102,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030108,[1星]姜宇星第8关,900103,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030109,[1星]姜宇星第9关,900104,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030110,[1星]姜宇星第10关,900105,1040301,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030301,[3星]姜宇星第1关,900106,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030302,[3星]姜宇星第2关,900107,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030303,[3星]姜宇星第3关,900108,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030304,[3星]姜宇星第4关,900109,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030305,[3星]姜宇星第5关,900110,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030306,[3星]姜宇星第6关,900111,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030307,[3星]姜宇星第7关,900112,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030308,[3星]姜宇星第8关,900113,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030309,[3星]姜宇星第9关,900114,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030310,[3星]姜宇星第10关,900115,1040303,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030501,[5星]姜宇星第1关,900116,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030502,[5星]姜宇星第2关,900117,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030503,[5星]姜宇星第3关,900118,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030504,[5星]姜宇星第4关,900119,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030505,[5星]姜宇星第5关,900120,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030506,[5星]姜宇星第6关,900101,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030507,[5星]姜宇星第7关,900102,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030508,[5星]姜宇星第8关,900103,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030509,[5星]姜宇星第9关,900104,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4030510,[5星]姜宇星第10关,900105,1040305,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,530]"
4031001,[0星]崔永熙第1关,900106,1040310,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031002,[0星]崔永熙第2关,900107,1040310,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031003,[0星]崔永熙第3关,900108,1040310,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031004,[0星]崔永熙第4关,900109,1040310,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031005,[0星]崔永熙第5关,900110,1040310,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031101,[1星]崔永熙第1关,900111,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031102,[1星]崔永熙第2关,900112,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031103,[1星]崔永熙第3关,900113,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031104,[1星]崔永熙第4关,900114,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031105,[1星]崔永熙第5关,900115,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031106,[1星]崔永熙第6关,900116,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031107,[1星]崔永熙第7关,900117,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031108,[1星]崔永熙第8关,900118,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031109,[1星]崔永熙第9关,900119,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031110,[1星]崔永熙第10关,900120,1040311,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031301,[3星]崔永熙第1关,900101,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031302,[3星]崔永熙第2关,900102,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031303,[3星]崔永熙第3关,900103,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031304,[3星]崔永熙第4关,900104,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031305,[3星]崔永熙第5关,900105,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031306,[3星]崔永熙第6关,900106,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031307,[3星]崔永熙第7关,900107,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031308,[3星]崔永熙第8关,900108,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031309,[3星]崔永熙第9关,900109,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031310,[3星]崔永熙第10关,900110,1040313,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031501,[5星]崔永熙第1关,900111,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031502,[5星]崔永熙第2关,900112,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031503,[5星]崔永熙第3关,900113,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031504,[5星]崔永熙第4关,900114,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031505,[5星]崔永熙第5关,900115,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031506,[5星]崔永熙第6关,900116,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031507,[5星]崔永熙第7关,900117,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031508,[5星]崔永熙第8关,900118,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031509,[5星]崔永熙第9关,900119,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4031510,[5星]崔永熙第10关,900120,1040315,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,534]"
4032001,[0星]曾凡博第1关,900101,1040320,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032002,[0星]曾凡博第2关,900102,1040320,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032003,[0星]曾凡博第3关,900103,1040320,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032004,[0星]曾凡博第4关,900104,1040320,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032005,[0星]曾凡博第5关,900105,1040320,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032101,[1星]曾凡博第1关,900106,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032102,[1星]曾凡博第2关,900107,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032103,[1星]曾凡博第3关,900108,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032104,[1星]曾凡博第4关,900109,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032105,[1星]曾凡博第5关,900110,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032106,[1星]曾凡博第6关,900111,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032107,[1星]曾凡博第7关,900112,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032108,[1星]曾凡博第8关,900113,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032109,[1星]曾凡博第9关,900114,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032110,[1星]曾凡博第10关,900115,1040321,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032301,[3星]曾凡博第1关,900116,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032302,[3星]曾凡博第2关,900117,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032303,[3星]曾凡博第3关,900118,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032304,[3星]曾凡博第4关,900119,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032305,[3星]曾凡博第5关,900120,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032306,[3星]曾凡博第6关,900101,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032307,[3星]曾凡博第7关,900102,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032308,[3星]曾凡博第8关,900103,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032309,[3星]曾凡博第9关,900104,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032310,[3星]曾凡博第10关,900105,1040323,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032501,[5星]曾凡博第1关,900106,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032502,[5星]曾凡博第2关,900107,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032503,[5星]曾凡博第3关,900108,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032504,[5星]曾凡博第4关,900109,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032505,[5星]曾凡博第5关,900110,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032506,[5星]曾凡博第6关,900111,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032507,[5星]曾凡博第7关,900112,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032508,[5星]曾凡博第8关,900113,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032509,[5星]曾凡博第9关,900114,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4032510,[5星]曾凡博第10关,900115,1040325,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,535]"
4033001,[0星]林葳第1关,900116,1040330,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033002,[0星]林葳第2关,900117,1040330,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033003,[0星]林葳第3关,900118,1040330,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033004,[0星]林葳第4关,900119,1040330,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033005,[0星]林葳第5关,900120,1040330,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033101,[1星]林葳第1关,900101,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033102,[1星]林葳第2关,900102,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033103,[1星]林葳第3关,900103,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033104,[1星]林葳第4关,900104,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033105,[1星]林葳第5关,900105,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033106,[1星]林葳第6关,900106,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033107,[1星]林葳第7关,900107,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033108,[1星]林葳第8关,900108,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033109,[1星]林葳第9关,900109,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033110,[1星]林葳第10关,900110,1040331,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033301,[3星]林葳第1关,900111,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033302,[3星]林葳第2关,900112,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033303,[3星]林葳第3关,900113,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033304,[3星]林葳第4关,900114,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033305,[3星]林葳第5关,900115,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033306,[3星]林葳第6关,900116,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033307,[3星]林葳第7关,900117,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033308,[3星]林葳第8关,900118,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033309,[3星]林葳第9关,900119,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033310,[3星]林葳第10关,900120,1040333,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033501,[5星]林葳第1关,900101,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033502,[5星]林葳第2关,900102,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033503,[5星]林葳第3关,900103,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033504,[5星]林葳第4关,900104,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033505,[5星]林葳第5关,900105,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033506,[5星]林葳第6关,900106,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033507,[5星]林葳第7关,900107,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033508,[5星]林葳第8关,900108,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033509,[5星]林葳第9关,900109,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4033510,[5星]林葳第10关,900110,1040335,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,536]"
4034001,[0星]程帅澎第1关,900111,1040340,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034002,[0星]程帅澎第2关,900112,1040340,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034003,[0星]程帅澎第3关,900113,1040340,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034004,[0星]程帅澎第4关,900114,1040340,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034005,[0星]程帅澎第5关,900115,1040340,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034101,[1星]程帅澎第1关,900116,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034102,[1星]程帅澎第2关,900117,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034103,[1星]程帅澎第3关,900118,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034104,[1星]程帅澎第4关,900119,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034105,[1星]程帅澎第5关,900120,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034106,[1星]程帅澎第6关,900101,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
4034107,[1星]程帅澎第7关,900102,1040341,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,537]"
