Id,Portrait,Star,Skills,ClubId,Name,Ability,Number,AdaptPosition,Quality,GiftIds,Power
10103071,90110208,1,[0],1010307,三春久,"{""1"":69,""2"":48,""3"":66,""4"":69,""5"":78,""6"":60,""7"":48,""8"":30,""9"":72,""10"":60}",10,[2],2,[0],83
10103072,90110204,1,[0],1010307,野依行雄,"{""1"":60,""2"":60,""3"":60,""4"":60,""5"":60,""6"":60,""7"":60,""8"":60,""9"":60,""10"":60}",25,[3],2,[0],82
10103073,90110203,1,[0],1010307,林田秀信,"{""1"":54,""2"":72,""3"":54,""4"":51,""5"":39,""6"":60,""7"":78,""8"":84,""9"":48,""10"":60}",11,[4],2,[0],100
10103074,90110201,1,[0],1010307,水川元,"{""1"":54,""2"":72,""3"":51,""4"":51,""5"":42,""6"":60,""7"":78,""8"":84,""9"":48,""10"":60}",33,[5],2,[0],82
10103075,90110208,1,[0],1010307,唐渡将,"{""1"":44,""2"":34,""3"":48,""4"":48,""5"":57,""6"":42,""7"":25,""8"":29,""9"":50,""10"":42}",11,[1],2,[0],86
10103076,90110206,1,[0],1010307,平迫纪美,"{""1"":48,""2"":34,""3"":46,""4"":48,""5"":55,""6"":42,""7"":34,""8"":21,""9"":50,""10"":42}",15,[2],2,[0],94
10103077,90110202,1,[0],1010307,大所利晴,"{""1"":42,""2"":42,""3"":42,""4"":42,""5"":42,""6"":42,""7"":42,""8"":42,""9"":42,""10"":42}",10,[3],2,[0],96
10103078,90110201,1,[0],1010307,護永久雄,"{""1"":38,""2"":50,""3"":38,""4"":36,""5"":27,""6"":42,""7"":55,""8"":59,""9"":34,""10"":42}",23,[4],2,[0],85
10103079,90110205,1,[0],1010307,夏坂晶夫,"{""1"":38,""2"":50,""3"":36,""4"":36,""5"":29,""6"":42,""7"":55,""8"":59,""9"":34,""10"":42}",24,[5],2,[0],100
10104010,90110304,1,[0],1010401,Theodore,"{""1"":66,""2"":50,""3"":72,""4"":72,""5"":85,""6"":63,""7"":38,""8"":44,""9"":76,""10"":63}",8,[1],2,[0],91
10104011,90110303,1,[0],1010401,Jonathan,"{""1"":72,""2"":50,""3"":69,""4"":72,""5"":82,""6"":63,""7"":50,""8"":32,""9"":76,""10"":63}",6,[2],2,[0],82
10104012,90110307,1,[0],1010401,Berg,"{""1"":63,""2"":63,""3"":63,""4"":63,""5"":63,""6"":63,""7"":63,""8"":63,""9"":63,""10"":63}",5,[3],3,[0],80
10104013,90110302,1,[0],1010401,Salome,"{""1"":57,""2"":76,""3"":57,""4"":54,""5"":41,""6"":63,""7"":82,""8"":88,""9"":50,""10"":63}",11,[4],3,[0],100
10104014,90110305,1,[0],1010401,Renata,"{""1"":57,""2"":76,""3"":54,""4"":54,""5"":44,""6"":63,""7"":82,""8"":88,""9"":50,""10"":63}",50,[5],3,[0],87
10104015,90110308,1,[0],1010401,Dempsey,"{""1"":46,""2"":35,""3"":50,""4"":50,""5"":60,""6"":44,""7"":27,""8"":31,""9"":53,""10"":44}",16,[1],3,[0],82
10104016,90110303,1,[0],1010401,Tom,"{""1"":50,""2"":35,""3"":48,""4"":50,""5"":57,""6"":44,""7"":35,""8"":22,""9"":53,""10"":44}",22,[2],3,[0],83
10104017,90110302,1,[0],1010401,Winfred,"{""1"":44,""2"":44,""3"":44,""4"":44,""5"":44,""6"":44,""7"":44,""8"":44,""9"":44,""10"":44}",10,[3],3,[0],90
10104018,90110304,1,[0],1010401,Vivian,"{""1"":40,""2"":53,""3"":40,""4"":38,""5"":29,""6"":44,""7"":57,""8"":62,""9"":35,""10"":44}",28,[4],3,[0],92
10104019,90110305,1,[0],1010401,Nicholas,"{""1"":40,""2"":53,""3"":38,""4"":38,""5"":31,""6"":44,""7"":57,""8"":62,""9"":35,""10"":44}",31,[5],3,[0],86
10104020,90110308,1,[0],1010402,Arno,"{""1"":69,""2"":53,""3"":76,""4"":76,""5"":89,""6"":66,""7"":40,""8"":46,""9"":79,""10"":66}",1,[1],3,[0],100
10104021,90110306,1,[0],1010402,Vic,"{""1"":76,""2"":53,""3"":73,""4"":76,""5"":86,""6"":66,""7"":53,""8"":33,""9"":79,""10"":66}",32,[2],3,[0],83
10104022,90110301,1,[0],1010402,Letitia,"{""1"":66,""2"":66,""3"":66,""4"":66,""5"":66,""6"":66,""7"":66,""8"":66,""9"":66,""10"":66}",11,[3],3,[0],90
10104023,90110303,1,[0],1010402,Quincy,"{""1"":59,""2"":79,""3"":59,""4"":56,""5"":43,""6"":66,""7"":86,""8"":92,""9"":53,""10"":66}",14,[4],3,[0],84
10104024,90110304,1,[0],1010402,Chloe,"{""1"":59,""2"":79,""3"":56,""4"":56,""5"":46,""6"":66,""7"":86,""8"":92,""9"":53,""10"":66}",2,[5],3,[0],84
10104025,90110304,1,[0],1010402,Taylor,"{""1"":48,""2"":37,""3"":53,""4"":53,""5"":62,""6"":46,""7"":28,""8"":32,""9"":55,""10"":46}",31,[1],3,[0],84
10104026,90110307,1,[0],1010402,Ronald,"{""1"":53,""2"":37,""3"":51,""4"":53,""5"":60,""6"":46,""7"":37,""8"":23,""9"":55,""10"":46}",55,[2],3,[0],86
10104027,90110305,1,[0],1010402,Maxwell,"{""1"":46,""2"":46,""3"":46,""4"":46,""5"":46,""6"":46,""7"":46,""8"":46,""9"":46,""10"":46}",92,[3],3,[0],94
10104028,90110301,1,[0],1010402,Baron,"{""1"":41,""2"":55,""3"":41,""4"":39,""5"":30,""6"":46,""7"":60,""8"":64,""9"":37,""10"":46}",7,[4],3,[0],85
10104029,90110308,1,[0],1010402,Nancy,"{""1"":41,""2"":55,""3"":39,""4"":39,""5"":32,""6"":46,""7"":60,""8"":64,""9"":37,""10"":46}",9,[5],3,[0],93
10104030,90110305,1,[0],1010403,Tyler,"{""1"":72,""2"":55,""3"":79,""4"":79,""5"":93,""6"":69,""7"":41,""8"":48,""9"":83,""10"":69}",12,[1],3,[0],82
10104031,90110308,1,[0],1010403,Elsie,"{""1"":79,""2"":55,""3"":76,""4"":79,""5"":90,""6"":69,""7"":55,""8"":35,""9"":83,""10"":69}",11,[2],3,[102001210],86
10104032,90110307,1,[0],1010403,Myrna,"{""1"":69,""2"":69,""3"":69,""4"":69,""5"":69,""6"":69,""7"":69,""8"":69,""9"":69,""10"":69}",13,[3],3,[0],94
10104033,90110308,1,[0],1010403,Oscar,"{""1"":62,""2"":83,""3"":62,""4"":59,""5"":45,""6"":69,""7"":90,""8"":97,""9"":55,""10"":69}",4,[4],3,[0],100
10104034,90110301,1,[0],1010403,Lewis,"{""1"":62,""2"":83,""3"":59,""4"":59,""5"":48,""6"":69,""7"":90,""8"":97,""9"":55,""10"":69}",15,[5],3,[0],83
10104035,90110301,1,[0],1010403,Les,"{""1"":50,""2"":39,""3"":55,""4"":55,""5"":65,""6"":48,""7"":29,""8"":34,""9"":58,""10"":48}",14,[1],3,[0],99
10104036,90110306,1,[0],1010403,Tobey,"{""1"":55,""2"":39,""3"":53,""4"":55,""5"":63,""6"":48,""7"":39,""8"":25,""9"":58,""10"":48}",10,[2],3,[0],80
10104037,90110304,1,[0],1010403,Laurel,"{""1"":48,""2"":48,""3"":48,""4"":48,""5"":48,""6"":48,""7"":48,""8"":48,""9"":48,""10"":48}",14,[3],3,[0],89
10104038,90110305,1,[0],1010403,Dorothy,"{""1"":43,""2"":58,""3"":43,""4"":41,""5"":32,""6"":48,""7"":63,""8"":68,""9"":39,""10"":48}",6,[4],3,[0],96
10104039,90110301,1,[0],1010403,Martin,"{""1"":43,""2"":58,""3"":41,""4"":41,""5"":34,""6"":48,""7"":63,""8"":68,""9"":39,""10"":48}",9,[5],3,[0],96
10104040,90110302,1,[0],1010404,Gavin,"{""1"":76,""2"":58,""3"":83,""4"":83,""5"":97,""6"":72,""7"":43,""8"":50,""9"":86,""10"":72}",11,[1],3,[0],80
10104041,90110301,1,[0],1010404,Norton,"{""1"":83,""2"":58,""3"":79,""4"":83,""5"":94,""6"":72,""7"":58,""8"":36,""9"":86,""10"":72}",13,[2],3,[0],82
10104042,90110305,1,[0],1010404,Alma,"{""1"":72,""2"":72,""3"":72,""4"":72,""5"":72,""6"":72,""7"":72,""8"":72,""9"":72,""10"":72}",7,[3],3,[0],96
10104043,90110305,1,[0],1010404,Avery,"{""1"":65,""2"":86,""3"":65,""4"":61,""5"":47,""6"":72,""7"":94,""8"":101,""9"":58,""10"":72}",8,[4],3,[0],94
10104044,90110308,1,[0],1010404,Aaron,"{""1"":65,""2"":86,""3"":61,""4"":61,""5"":50,""6"":72,""7"":94,""8"":101,""9"":58,""10"":72}",1,[5],3,[0],83
10104045,90110307,1,[0],1010404,Hilary,"{""1"":53,""2"":41,""3"":58,""4"":58,""5"":68,""6"":50,""7"":30,""8"":35,""9"":60,""10"":50}",4,[1],3,[0],88
10104046,90110306,1,[0],1010404,Ronald,"{""1"":58,""2"":41,""3"":55,""4"":58,""5"":66,""6"":50,""7"":41,""8"":25,""9"":60,""10"":50}",20,[2],3,[0],89
10104047,90110304,1,[0],1010404,York,"{""1"":50,""2"":50,""3"":50,""4"":50,""5"":50,""6"":50,""7"":50,""8"":50,""9"":50,""10"":50}",8,[3],3,[0],86
10104048,90110305,1,[0],1010404,Walker,"{""1"":46,""2"":60,""3"":46,""4"":43,""5"":33,""6"":50,""7"":66,""8"":71,""9"":41,""10"":50}",17,[4],3,[0],84
10104049,90110307,1,[0],1010404,Judy,"{""1"":46,""2"":60,""3"":43,""4"":43,""5"":35,""6"":50,""7"":66,""8"":71,""9"":41,""10"":50}",50,[5],3,[0],98
10104050,90110307,1,[0],1010405,Dunn,"{""1"":79,""2"":60,""3"":86,""4"":86,""5"":101,""6"":75,""7"":45,""8"":53,""9"":90,""10"":75}",14,[1],3,[0],96
10104051,90110305,1,[0],1010405,Agnes,"{""1"":86,""2"":60,""3"":83,""4"":86,""5"":98,""6"":75,""7"":60,""8"":38,""9"":90,""10"":75}",15,[2],3,[0],80
10104052,90110301,1,[0],1010405,Peter,"{""1"":75,""2"":75,""3"":75,""4"":75,""5"":75,""6"":75,""7"":75,""8"":75,""9"":75,""10"":75}",13,[3],3,[0],92
10104053,90110304,1,[0],1010405,Lewis,"{""1"":68,""2"":90,""3"":68,""4"":64,""5"":49,""6"":75,""7"":98,""8"":105,""9"":60,""10"":75}",12,[4],3,[0],85
10104054,90110306,1,[0],1010405,Duke,"{""1"":68,""2"":90,""3"":64,""4"":64,""5"":53,""6"":75,""7"":98,""8"":105,""9"":60,""10"":75}",9,[5],3,[0],91
10104055,90110303,1,[0],1010405,Brady,"{""1"":55,""2"":42,""3"":60,""4"":60,""5"":71,""6"":53,""7"":32,""8"":37,""9"":63,""10"":53}",0,[1],3,[0],92
10104056,90110308,1,[0],1010405,Atwood,"{""1"":60,""2"":42,""3"":58,""4"":60,""5"":69,""6"":53,""7"":42,""8"":27,""9"":63,""10"":53}",0,[2],3,[0],83
10104057,90110302,1,[0],1010405,Flora,"{""1"":53,""2"":53,""3"":53,""4"":53,""5"":53,""6"":53,""7"":53,""8"":53,""9"":53,""10"":53}",14,[3],3,[0],80
10104058,90110301,1,[0],1010405,Lisa,"{""1"":48,""2"":63,""3"":48,""4"":45,""5"":34,""6"":53,""7"":69,""8"":74,""9"":42,""10"":53}",5,[4],3,[0],85
10104059,90110301,1,[0],1010405,Colin,"{""1"":48,""2"":63,""3"":45,""4"":45,""5"":37,""6"":53,""7"":69,""8"":74,""9"":42,""10"":53}",15,[5],3,[0],87
10104060,90110301,1,[0],1010406,Elliot,"{""1"":82,""2"":62,""3"":90,""4"":90,""5"":105,""6"":78,""7"":47,""8"":55,""9"":94,""10"":78}",32,[1],3,[0],84
10104061,90110306,1,[0],1010406,Flora,"{""1"":90,""2"":62,""3"":86,""4"":90,""5"":101,""6"":78,""7"":62,""8"":39,""9"":94,""10"":78}",43,[2],3,[0],99
10104062,90110304,1,[0],1010406,Mandel,"{""1"":78,""2"":78,""3"":78,""4"":78,""5"":78,""6"":78,""7"":78,""8"":78,""9"":78,""10"":78}",0,[3],3,[0],88
10104063,90110307,1,[0],1010406,Dominic,"{""1"":70,""2"":94,""3"":70,""4"":66,""5"":51,""6"":78,""7"":101,""8"":109,""9"":62,""10"":78}",10,[4],3,[0],87
10104064,90110308,1,[0],1010406,Joyce,"{""1"":70,""2"":94,""3"":66,""4"":66,""5"":55,""6"":78,""7"":101,""8"":109,""9"":62,""10"":78}",12,[5],3,[102002210],86
10104065,90110303,1,[0],1010406,Michaelia,"{""1"":57,""2"":43,""3"":63,""4"":63,""5"":74,""6"":55,""7"":33,""8"":39,""9"":66,""10"":55}",27,[1],3,[0],83
10104066,90110305,1,[0],1010406,Valentina,"{""1"":63,""2"":43,""3"":60,""4"":63,""5"":71,""6"":55,""7"":43,""8"":27,""9"":66,""10"":55}",3,[2],3,[0],91
10104067,90110302,1,[0],1010406,Winifred,"{""1"":55,""2"":55,""3"":55,""4"":55,""5"":55,""6"":55,""7"":55,""8"":55,""9"":55,""10"":55}",33,[3],3,[0],86
10104068,90110305,1,[0],1010406,Stan,"{""1"":49,""2"":66,""3"":49,""4"":46,""5"":36,""6"":55,""7"":71,""8"":76,""9"":43,""10"":55}",1,[4],3,[0],84
10104069,90110307,1,[0],1010406,Letitia,"{""1"":49,""2"":66,""3"":46,""4"":46,""5"":39,""6"":55,""7"":71,""8"":76,""9"":43,""10"":55}",27,[5],3,[0],80
10104070,90110307,1,[0],1010407,Clara,"{""1"":85,""2"":65,""3"":93,""4"":93,""5"":109,""6"":81,""7"":49,""8"":57,""9"":97,""10"":81}",12,[1],3,[0],80
10104071,90110306,1,[0],1010407,Lee,"{""1"":93,""2"":65,""3"":89,""4"":93,""5"":105,""6"":81,""7"":65,""8"":41,""9"":97,""10"":81}",8,[2],3,[0],86
10104072,90110304,1,[0],1010407,Mildred,"{""1"":81,""2"":81,""3"":81,""4"":81,""5"":81,""6"":81,""7"":81,""8"":81,""9"":81,""10"":81}",7,[3],3,[0],90
10104073,90110303,1,[0],1010407,Merle,"{""1"":73,""2"":97,""3"":73,""4"":69,""5"":53,""6"":81,""7"":105,""8"":113,""9"":65,""10"":81}",24,[4],3,[0],89
10104074,90110301,1,[0],1010407,Sherry,"{""1"":73,""2"":97,""3"":69,""4"":69,""5"":57,""6"":81,""7"":105,""8"":113,""9"":65,""10"":81}",3,[5],3,[0],83
10104075,90110308,1,[0],1010407,Scott,"{""1"":60,""2"":46,""3"":65,""4"":65,""5"":76,""6"":57,""7"":34,""8"":40,""9"":68,""10"":57}",1,[1],3,[0],93
10104076,90110306,1,[0],1010407,Lucien,"{""1"":65,""2"":46,""3"":62,""4"":65,""5"":74,""6"":57,""7"":46,""8"":29,""9"":68,""10"":57}",7,[2],3,[0],94
10104077,90110302,1,[0],1010407,Buck,"{""1"":57,""2"":57,""3"":57,""4"":57,""5"":57,""6"":57,""7"":57,""8"":57,""9"":57,""10"":57}",12,[3],3,[0],96
10104078,90110301,1,[0],1010407,Gavin,"{""1"":51,""2"":68,""3"":51,""4"":48,""5"":37,""6"":57,""7"":74,""8"":79,""9"":46,""10"":57}",0,[4],3,[0],99
10104079,90110305,1,[0],1010407,Eudora,"{""1"":51,""2"":68,""3"":48,""4"":48,""5"":40,""6"":57,""7"":74,""8"":79,""9"":46,""10"":57}",1,[5],3,[0],82
10104080,90110301,1,[0],1010408,Mandel,"{""1"":88,""2"":67,""3"":97,""4"":97,""5"":113,""6"":84,""7"":50,""8"":59,""9"":101,""10"":84}",33,[1],3,[0],81
10104081,90110306,1,[0],1010408,Bernie,"{""1"":97,""2"":67,""3"":92,""4"":97,""5"":109,""6"":84,""7"":67,""8"":42,""9"":101,""10"":84}",23,[2],3,[0],83
10104082,90110307,1,[0],1010408,Kim,"{""1"":84,""2"":84,""3"":84,""4"":84,""5"":84,""6"":84,""7"":84,""8"":84,""9"":84,""10"":84}",10,[3],3,[0],99
10104083,90110305,1,[0],1010408,Yale,"{""1"":76,""2"":101,""3"":76,""4"":71,""5"":55,""6"":84,""7"":109,""8"":118,""9"":67,""10"":84}",3,[4],3,[0],88
10104084,90110308,1,[0],1010408,Stanley,"{""1"":76,""2"":101,""3"":71,""4"":71,""5"":59,""6"":84,""7"":109,""8"":118,""9"":67,""10"":84}",39,[5],3,[0],98
10104085,90110304,1,[0],1010408,Monroe,"{""1"":62,""2"":47,""3"":68,""4"":68,""5"":79,""6"":59,""7"":35,""8"":41,""9"":71,""10"":59}",16,[1],3,[0],85
10104086,90110302,1,[0],1010408,Clare,"{""1"":68,""2"":47,""3"":64,""4"":68,""5"":76,""6"":59,""7"":47,""8"":29,""9"":71,""10"":59}",21,[2],3,[0],96
10104087,90110303,1,[0],1010408,Ernest,"{""1"":59,""2"":59,""3"":59,""4"":59,""5"":59,""6"":59,""7"":59,""8"":59,""9"":59,""10"":59}",17,[3],3,[0],84
10104088,90110307,1,[0],1010408,Valentine,"{""1"":53,""2"":71,""3"":53,""4"":50,""5"":39,""6"":59,""7"":76,""8"":83,""9"":47,""10"":59}",25,[4],3,[0],93
10104089,90110308,1,[0],1010408,Zebulon,"{""1"":53,""2"":71,""3"":50,""4"":50,""5"":41,""6"":59,""7"":76,""8"":83,""9"":47,""10"":59}",10,[5],3,[0],86
10104090,90110305,1,[0],1010409,Sid,"{""1"":91,""2"":70,""3"":100,""4"":100,""5"":117,""6"":87,""7"":52,""8"":61,""9"":104,""10"":87}",32,[1],3,[0],96
10104091,90110305,1,[0],1010409,Lawrence,"{""1"":100,""2"":70,""3"":96,""4"":100,""5"":113,""6"":87,""7"":70,""8"":44,""9"":104,""10"":87}",24,[2],3,[0],87
10104092,90110306,1,[0],1010409,Julian,"{""1"":87,""2"":87,""3"":87,""4"":87,""5"":87,""6"":87,""7"":87,""8"":87,""9"":87,""10"":87}",26,[3],3,[0],94
10104093,90110304,1,[0],1010409,Lisa,"{""1"":78,""2"":104,""3"":78,""4"":74,""5"":57,""6"":87,""7"":113,""8"":122,""9"":70,""10"":87}",1,[4],3,[102003210],93
10104094,90110303,1,[0],1010409,Alva,"{""1"":78,""2"":104,""3"":74,""4"":74,""5"":61,""6"":87,""7"":113,""8"":122,""9"":70,""10"":87}",9,[5],3,[0],99
10104095,90110308,1,[0],1010409,Zara,"{""1"":64,""2"":49,""3"":70,""4"":70,""5"":82,""6"":61,""7"":36,""8"":43,""9"":73,""10"":61}",7,[1],3,[0],85
10104096,90110301,1,[0],1010409,Sam,"{""1"":70,""2"":49,""3"":67,""4"":70,""5"":79,""6"":61,""7"":49,""8"":31,""9"":73,""10"":61}",7,[2],3,[0],82
10104097,90110307,1,[0],1010409,Dolores,"{""1"":61,""2"":61,""3"":61,""4"":61,""5"":61,""6"":61,""7"":61,""8"":61,""9"":61,""10"":61}",13,[3],3,[0],85
10104098,90110303,1,[0],1010409,Brian,"{""1"":55,""2"":73,""3"":55,""4"":52,""5"":40,""6"":61,""7"":79,""8"":85,""9"":49,""10"":61}",10,[4],3,[0],92
10104099,90110302,1,[0],1010409,Gustave,"{""1"":55,""2"":73,""3"":52,""4"":52,""5"":43,""6"":61,""7"":79,""8"":85,""9"":49,""10"":61}",3,[5],3,[0],86
10104100,90110302,1,[0],1010410,Godfery,"{""1"":95,""2"":72,""3"":104,""4"":104,""5"":122,""6"":90,""7"":54,""8"":63,""9"":108,""10"":90}",5,[1],3,[0],90
10104101,90110302,1,[0],1010410,Renata,"{""1"":104,""2"":72,""3"":99,""4"":104,""5"":117,""6"":90,""7"":72,""8"":45,""9"":108,""10"":90}",50,[2],3,[0],86
10104102,90110306,1,[0],1010410,Vivien,"{""1"":90,""2"":90,""3"":90,""4"":90,""5"":90,""6"":90,""7"":90,""8"":90,""9"":90,""10"":90}",23,[3],3,[0],98
10104103,90110302,1,[0],1010410,Lauren,"{""1"":81,""2"":108,""3"":81,""4"":77,""5"":59,""6"":90,""7"":117,""8"":126,""9"":72,""10"":90}",19,[4],3,[102004210],83
10104104,90110301,1,[0],1010410,Oliver,"{""1"":81,""2"":108,""3"":77,""4"":77,""5"":63,""6"":90,""7"":117,""8"":126,""9"":72,""10"":90}",21,[5],3,[0],81
10104105,90110308,1,[0],1010410,Tyler,"{""1"":67,""2"":50,""3"":73,""4"":73,""5"":85,""6"":63,""7"":38,""8"":44,""9"":76,""10"":63}",14,[1],3,[0],88
10104106,90110304,1,[0],1010410,Angela,"{""1"":73,""2"":50,""3"":69,""4"":73,""5"":82,""6"":63,""7"":50,""8"":32,""9"":76,""10"":63}",11,[2],3,[0],85
10104107,90110303,1,[0],1010410,Felix,"{""1"":63,""2"":63,""3"":63,""4"":63,""5"":63,""6"":63,""7"":63,""8"":63,""9"":63,""10"":63}",51,[3],3,[0],80
10104108,90110304,1,[0],1010410,Miriam,"{""1"":57,""2"":76,""3"":57,""4"":54,""5"":41,""6"":63,""7"":82,""8"":88,""9"":50,""10"":63}",16,[4],3,[0],83
10104109,90110307,1,[0],1010410,Tyler,"{""1"":57,""2"":76,""3"":54,""4"":54,""5"":44,""6"":63,""7"":82,""8"":88,""9"":50,""10"":63}",5,[5],3,[0],88
10105010,90110404,1,[0],1010501,Charlotte,"{""1"":98,""2"":74,""3"":107,""4"":107,""5"":126,""6"":93,""7"":56,""8"":65,""9"":112,""10"":93}",11,[1],3,[0],90
10105011,90110403,1,[0],1010501,Ira,"{""1"":107,""2"":74,""3"":102,""4"":107,""5"":121,""6"":93,""7"":74,""8"":47,""9"":112,""10"":93}",3,[2],3,[0],94
10105012,90110407,1,[0],1010501,Les,"{""1"":93,""2"":93,""3"":93,""4"":93,""5"":93,""6"":93,""7"":93,""8"":93,""9"":93,""10"":93}",12,[3],3,[0],100
10105013,90110402,1,[0],1010501,Gavin,"{""1"":84,""2"":112,""3"":84,""4"":79,""5"":60,""6"":93,""7"":121,""8"":130,""9"":74,""10"":93}",8,[4],3,[0],95
10105014,90110405,1,[0],1010501,Wallis,"{""1"":84,""2"":112,""3"":79,""4"":79,""5"":65,""6"":93,""7"":121,""8"":130,""9"":74,""10"":93}",11,[5],3,[0],86
10105015,90110408,1,[0],1010501,Antony,"{""1"":69,""2"":52,""3"":75,""4"":75,""5"":88,""6"":65,""7"":39,""8"":46,""9"":78,""10"":65}",19,[1],3,[0],97
10105016,90110403,1,[0],1010501,Vic,"{""1"":75,""2"":52,""3"":71,""4"":75,""5"":85,""6"":65,""7"":52,""8"":33,""9"":78,""10"":65}",1,[2],3,[0],100
10105017,90110408,1,[0],1010501,Max,"{""1"":65,""2"":65,""3"":65,""4"":65,""5"":65,""6"":65,""7"":65,""8"":65,""9"":65,""10"":65}",5,[3],3,[0],82
10105018,90110404,1,[0],1010501,Bridget,"{""1"":59,""2"":78,""3"":59,""4"":55,""5"":42,""6"":65,""7"":85,""8"":91,""9"":52,""10"":65}",9,[4],3,[0],99
10105019,90110405,1,[0],1010501,Florence,"{""1"":59,""2"":78,""3"":55,""4"":55,""5"":46,""6"":65,""7"":85,""8"":91,""9"":52,""10"":65}",10,[5],3,[0],91
10105020,90110408,1,[0],1010502,Wade,"{""1"":101,""2"":77,""3"":110,""4"":110,""5"":130,""6"":96,""7"":58,""8"":67,""9"":115,""10"":96}",3,[1],3,[0],89
10105021,90110406,1,[0],1010502,Wendell,"{""1"":110,""2"":77,""3"":106,""4"":110,""5"":125,""6"":96,""7"":77,""8"":48,""9"":115,""10"":96}",2,[2],3,[0],84
10105022,90110401,1,[0],1010502,Lynn,"{""1"":96,""2"":96,""3"":96,""4"":96,""5"":96,""6"":96,""7"":96,""8"":96,""9"":96,""10"":96}",20,[3],3,[102005210],88
10105023,90110403,1,[0],1010502,Martha,"{""1"":86,""2"":115,""3"":86,""4"":82,""5"":62,""6"":96,""7"":125,""8"":134,""9"":77,""10"":96}",25,[4],3,[0],87
10105024,90110404,1,[0],1010502,Lydia,"{""1"":86,""2"":115,""3"":82,""4"":82,""5"":67,""6"":96,""7"":125,""8"":134,""9"":77,""10"":96}",22,[5],3,[0],92
10105025,90110404,1,[0],1010502,Abraham,"{""1"":71,""2"":54,""3"":77,""4"":77,""5"":91,""6"":67,""7"":41,""8"":47,""9"":81,""10"":67}",22,[1],3,[0],82
10105026,90110407,1,[0],1010502,Quinn,"{""1"":77,""2"":54,""3"":74,""4"":77,""5"":88,""6"":67,""7"":54,""8"":34,""9"":81,""10"":67}",2,[2],3,[0],88
10105027,90110405,1,[0],1010502,Nicola,"{""1"":67,""2"":67,""3"":67,""4"":67,""5"":67,""6"":67,""7"":67,""8"":67,""9"":67,""10"":67}",28,[3],3,[0],88
10105028,90110401,1,[0],1010502,Valerie,"{""1"":60,""2"":81,""3"":60,""4"":57,""5"":43,""6"":67,""7"":88,""8"":94,""9"":54,""10"":67}",35,[4],3,[0],100
10105029,90110408,1,[0],1010502,Bernard,"{""1"":60,""2"":81,""3"":57,""4"":57,""5"":47,""6"":67,""7"":88,""8"":94,""9"":54,""10"":67}",7,[5],3,[0],96
10105030,90110405,1,[0],1010503,Hogan,"{""1"":104,""2"":79,""3"":114,""4"":114,""5"":134,""6"":99,""7"":59,""8"":69,""9"":119,""10"":99}",33,[1],3,[0],80
10105031,90110408,1,[0],1010503,Kent,"{""1"":114,""2"":79,""3"":109,""4"":114,""5"":129,""6"":99,""7"":79,""8"":50,""9"":119,""10"":99}",11,[2],3,[0],80
10105032,90110407,1,[0],1010503,Gail,"{""1"":99,""2"":99,""3"":99,""4"":99,""5"":99,""6"":99,""7"":99,""8"":99,""9"":99,""10"":99}",13,[3],3,[0],81
10105033,90110407,1,[0],1010503,Rosalind,"{""1"":89,""2"":119,""3"":89,""4"":84,""5"":64,""6"":99,""7"":129,""8"":139,""9"":79,""10"":99}",12,[4],3,[0],80
10105034,90110401,1,[0],1010503,James,"{""1"":89,""2"":119,""3"":84,""4"":84,""5"":69,""6"":99,""7"":129,""8"":139,""9"":79,""10"":99}",4,[5],3,[0],82
10105035,90110402,1,[0],1010503,Rosemary,"{""1"":73,""2"":55,""3"":80,""4"":80,""5"":94,""6"":69,""7"":41,""8"":48,""9"":83,""10"":69}",5,[1],3,[0],95
10105036,90110406,1,[0],1010503,Edwina,"{""1"":80,""2"":55,""3"":76,""4"":80,""5"":90,""6"":69,""7"":55,""8"":35,""9"":83,""10"":69}",25,[2],3,[0],82
10105037,90110404,1,[0],1010503,Andy,"{""1"":69,""2"":69,""3"":69,""4"":69,""5"":69,""6"":69,""7"":69,""8"":69,""9"":69,""10"":69}",35,[3],3,[0],98
10105038,90110405,1,[0],1010503,Lillian,"{""1"":62,""2"":83,""3"":62,""4"":59,""5"":45,""6"":69,""7"":90,""8"":97,""9"":55,""10"":69}",36,[4],3,[0],91
10105039,90110401,1,[0],1010503,Earl,"{""1"":62,""2"":83,""3"":59,""4"":59,""5"":48,""6"":69,""7"":90,""8"":97,""9"":55,""10"":69}",10,[5],3,[0],83
10105040,90110402,1,[0],1010504,Yetta,"{""1"":107,""2"":82,""3"":117,""4"":117,""5"":138,""6"":102,""7"":61,""8"":71,""9"":122,""10"":102}",2,[1],3,[0],82
10105041,90110401,1,[0],1010504,Verne,"{""1"":117,""2"":82,""3"":112,""4"":117,""5"":133,""6"":102,""7"":82,""8"":51,""9"":122,""10"":102}",6,[2],3,[0],86
10105042,90110405,1,[0],1010504,Jerome,"{""1"":102,""2"":102,""3"":102,""4"":102,""5"":102,""6"":102,""7"":102,""8"":102,""9"":102,""10"":102}",14,[3],3,[0],87
10105043,90110404,1,[0],1010504,Rose,"{""1"":92,""2"":122,""3"":92,""4"":87,""5"":66,""6"":102,""7"":133,""8"":143,""9"":82,""10"":102}",7,[4],3,[102006210],81
10105044,90110408,1,[0],1010504,Lilith,"{""1"":92,""2"":122,""3"":87,""4"":87,""5"":71,""6"":102,""7"":133,""8"":143,""9"":82,""10"":102}",3,[5],3,[0],93
