Id,CardId,Star,ClubId,Ability,Position
80504,104008,2,805,"{""1"":770,""2"":1026,""3"":536,""4"":618,""5"":478,""6"":848,""7"":1121,""8"":1061,""9"":684,""10"":855}",5
80505,103026,2,805,"{""1"":717,""2"":438,""3"":785,""4"":837,""5"":800,""6"":555,""7"":297,""8"":368,""9"":801,""10"":668}",1
80506,101009,2,805,"{""1"":474,""2"":318,""3"":429,""4"":587,""5"":556,""6"":413,""7"":288,""8"":206,""9"":576,""10"":480}",2
80507,103011,2,805,"{""1"":668,""2"":555,""3"":510,""4"":690,""5"":578,""6"":578,""7"":540,""8"":645,""9"":743,""10"":683}",3
80508,101013,2,805,"{""1"":324,""2"":468,""3"":324,""4"":395,""5"":234,""6"":360,""7"":468,""8"":620,""9"":414,""10"":540}",4
80509,103001,2,805,"{""1"":594,""2"":873,""3"":421,""4"":523,""5"":394,""6"":705,""7"":946,""8"":987,""9"":576,""10"":728}",5
80600,104018,2,806,"{""1"":921,""2"":546,""3"":1009,""4"":1018,""5"":952,""6"":668,""7"":351,""8"":415,""9"":1017,""10"":825}",1
80601,101009,2,806,"{""1"":474,""2"":318,""3"":429,""4"":587,""5"":556,""6"":413,""7"":288,""8"":206,""9"":576,""10"":480}",2
80602,101007,2,806,"{""1"":405,""2"":405,""3"":398,""4"":488,""5"":390,""6"":390,""7"":360,""8"":443,""9"":518,""10"":503}",3
80603,103034,2,806,"{""1"":493,""2"":810,""3"":479,""4"":567,""5"":444,""6"":668,""7"":731,""8"":956,""9"":552,""10"":698}",4
80604,104008,2,806,"{""1"":770,""2"":1026,""3"":536,""4"":618,""5"":478,""6"":848,""7"":1121,""8"":1061,""9"":684,""10"":855}",5
80605,101004,2,806,"{""1"":402,""2"":300,""3"":483,""4"":638,""5"":648,""6"":450,""7"":221,""8"":310,""9"":594,""10"":480}",1
80606,104016,2,806,"{""1"":1009,""2"":522,""3"":908,""4"":940,""5"":897,""6"":660,""7"":468,""8"":360,""9"":954,""10"":788}",2
80607,102015,2,806,"{""1"":533,""2"":503,""3"":465,""4"":578,""5"":525,""6"":510,""7"":450,""8"":563,""9"":585,""10"":585}",3
80608,103029,2,806,"{""1"":601,""2"":756,""3"":452,""4"":542,""5"":351,""6"":578,""7"":761,""8"":924,""9"":576,""10"":713}",4
80609,104022,2,806,"{""1"":736,""2"":981,""3"":587,""4"":618,""5"":420,""6"":668,""7"":936,""8"":977,""9"":684,""10"":863}",5
80700,103021,2,807,"{""1"":748,""2"":512,""3"":829,""4"":922,""5"":929,""6"":656,""7"":321,""8"":391,""9"":885,""10"":729}",1
80701,104020,2,807,"{""1"":1053,""2"":564,""3"":855,""4"":1034,""5"":1148,""6"":867,""7"":596,""8"":413,""9"":982,""10"":867}",2
80702,104010,2,807,"{""1"":867,""2"":761,""3"":672,""4"":851,""5"":842,""6"":810,""7"":680,""8"":996,""9"":883,""10"":859}",3
80703,104007,2,807,"{""1"":875,""2"":1030,""3"":569,""4"":695,""5"":448,""6"":753,""7"":1021,""8"":1247,""9"":713,""10"":996}",4
80704,104019,2,807,"{""1"":824,""2"":1021,""3"":640,""4"":668,""5"":590,""6"":842,""7"":979,""8"":1009,""9"":732,""10"":915}",5
80705,101010,2,807,"{""1"":468,""2"":337,""3"":550,""4"":671,""5"":558,""6"":397,""7"":233,""8"":301,""9"":622,""10"":494}",1
80706,104016,2,807,"{""1"":1090,""2"":564,""3"":980,""4"":1015,""5"":969,""6"":713,""7"":505,""8"":389,""9"":1030,""10"":851}",2
80707,103031,2,807,"{""1"":737,""2"":591,""3"":599,""4"":721,""5"":599,""6"":640,""7"":640,""8"":745,""9"":729,""10"":729}",3
80708,101003,2,807,"{""1"":408,""2"":505,""3"":357,""4"":441,""5"":295,""6"":470,""7"":590,""8"":703,""9"":454,""10"":551}",4
80709,103001,2,807,"{""1"":642,""2"":943,""3"":454,""4"":565,""5"":425,""6"":761,""7"":1021,""8"":1066,""9"":622,""10"":786}",5
80800,103021,2,808,"{""1"":748,""2"":512,""3"":829,""4"":922,""5"":929,""6"":656,""7"":321,""8"":391,""9"":885,""10"":729}",1
80801,103032,2,808,"{""1"":820,""2"":512,""3"":704,""4"":876,""5"":874,""6"":672,""7"":486,""8"":292,""9"":914,""10"":737}",2
80802,103011,2,808,"{""1"":721,""2"":599,""3"":551,""4"":745,""5"":624,""6"":624,""7"":583,""8"":697,""9"":802,""10"":737}",3
80803,101013,2,808,"{""1"":350,""2"":505,""3"":350,""4"":427,""5"":253,""6"":389,""7"":505,""8"":669,""9"":447,""10"":583}",4
80804,103009,2,808,"{""1"":569,""2"":885,""3"":496,""4"":565,""5"":471,""6"":761,""7"":969,""8"":839,""9"":667,""10"":761}",5
80805,103008,2,808,"{""1"":570,""2"":486,""3"":894,""4"":922,""5"":1137,""6"":786,""7"":330,""8"":386,""9"":855,""10"":672}",1
80806,101014,2,808,"{""1"":447,""2"":330,""3"":472,""4"":633,""5"":558,""6"":405,""7"":311,""8"":231,""9"":651,""10"":486}",2
80807,101015,2,808,"{""1"":389,""2"":421,""3"":502,""4"":527,""5"":389,""6"":389,""7"":397,""8"":486,""9"":527,""10"":486}",3
80808,102001,2,808,"{""1"":583,""2"":603,""3"":467,""4"":509,""5"":353,""6"":535,""7"":632,""8"":839,""9"":518,""10"":664}",4
80809,104015,2,808,"{""1"":868,""2"":1059,""3"":578,""4"":668,""5"":442,""6"":851,""7"":1200,""8"":1191,""9"":713,""10"":956}",5
80900,103004,2,809,"{""1"":767,""2"":501,""3"":970,""4"":990,""5"":963,""6"":679,""7"":345,""8"":457,""9"":1002,""10"":809}",1
80901,101009,2,809,"{""1"":550,""2"":369,""3"":498,""4"":680,""5"":645,""6"":479,""7"":334,""8"":239,""9"":668,""10"":557}",2
80902,101007,2,809,"{""1"":470,""2"":470,""3"":461,""4"":566,""5"":452,""6"":452,""7"":418,""8"":513,""9"":600,""10"":583}",3
80903,103029,2,809,"{""1"":697,""2"":877,""3"":525,""4"":629,""5"":407,""6"":670,""7"":882,""8"":1072,""9"":668,""10"":827}",4
80904,104019,2,809,"{""1"":885,""2"":1096,""3"":688,""4"":717,""5"":633,""6"":905,""7"":1052,""8"":1084,""9"":786,""10"":983}",5
80905,103004,2,809,"{""1"":767,""2"":501,""3"":970,""4"":990,""5"":963,""6"":679,""7"":345,""8"":457,""9"":1002,""10"":809}",1
80906,103038,2,809,"{""1"":820,""2"":522,""3"":813,""4"":940,""5"":950,""6"":731,""7"":536,""8"":309,""9"":929,""10"":783}",2
80907,104010,2,809,"{""1"":931,""2"":818,""3"":722,""4"":914,""5"":905,""6"":870,""7"":731,""8"":1070,""9"":948,""10"":922}",3
80908,103035,2,809,"{""1"":579,""2"":877,""3"":540,""4"":658,""5"":441,""6"":748,""7"":995,""8"":1084,""9"":640,""10"":766}",4
80909,104008,2,809,"{""1"":893,""2"":1190,""3"":621,""4"":717,""5"":554,""6"":983,""7"":1301,""8"":1230,""9"":793,""10"":992}",5
81000,104004,2,810,"{""1"":977,""2"":592,""3"":1201,""4"":1141,""5"":1386,""6"":957,""7"":407,""8"":481,""9"":1117,""10"":931}",1
81001,102005,2,810,"{""1"":800,""2"":411,""3"":565,""4"":810,""5"":679,""6"":505,""7"":397,""8"":257,""9"":814,""10"":679}",2
81002,103011,2,810,"{""1"":774,""2"":644,""3"":592,""4"":800,""5"":670,""6"":670,""7"":626,""8"":748,""9"":861,""10"":792}",3
81003,102013,2,810,"{""1"":517,""2"":793,""3"":454,""4"":555,""5"":322,""6"":531,""7"":758,""8"":926,""9"":557,""10"":661}",4
81004,104008,2,810,"{""1"":893,""2"":1190,""3"":621,""4"":717,""5"":554,""6"":983,""7"":1301,""8"":1230,""9"":793,""10"":992}",5
81005,104012,2,810,"{""1"":1032,""2"":612,""3"":1231,""4"":1131,""5"":1327,""6"":948,""7"":459,""8"":585,""9"":1096,""10"":922}",1
81006,102006,2,810,"{""1"":730,""2"":411,""3"":679,""4"":810,""5"":837,""6"":600,""7"":397,""8"":265,""9"":835,""10"":670}",2
81007,101007,2,810,"{""1"":470,""2"":470,""3"":461,""4"":566,""5"":452,""6"":452,""7"":418,""8"":513,""9"":600,""10"":583}",3
81008,101006,2,810,"{""1"":431,""2"":595,""3"":399,""4"":466,""5"":283,""6"":452,""7"":588,""8"":767,""9"":452,""10"":600}",4
81009,104022,2,810,"{""1"":853,""2"":1138,""3"":680,""4"":717,""5"":487,""6"":774,""7"":1086,""8"":1133,""9"":793,""10"":1001}",5
90100,101010,2,901,"{""1"":693,""2"":499,""3"":814,""4"":994,""5"":826,""6"":588,""7"":346,""8"":445,""9"":922,""10"":732}",1
90101,103019,2,901,"{""1"":1325,""2"":691,""3"":1082,""4"":1283,""5"":1217,""6"":888,""7"":634,""8"":450,""9"":1282,""10"":1092}",2
90102,101005,2,901,"{""1"":636,""2"":720,""3"":660,""4"":780,""5"":768,""6"":732,""7"":576,""8"":768,""9"":768,""10"":816}",3
90103,103036,2,901,"{""1"":896,""2"":1325,""3"":778,""4"":867,""5"":569,""6"":900,""7"":1170,""8"":1361,""9"":912,""10"":1116}",4
90104,104022,2,901,"{""1"":1177,""2"":1570,""3"":938,""4"":989,""5"":672,""6"":1068,""7"":1498,""8"":1562,""9"":1094,""10"":1380}",5
90105,103021,2,901,"{""1"":1109,""2"":758,""3"":1228,""4"":1366,""5"":1377,""6"":972,""7"":475,""8"":580,""9"":1310,""10"":1080}",1
90106,101014,2,901,"{""1"":662,""2"":490,""3"":700,""4"":938,""5"":827,""6"":600,""7"":461,""8"":342,""9"":965,""10"":720}",2
90107,103037,2,901,"{""1"":996,""2"":984,""3"":816,""4"":1104,""5"":948,""6"":1020,""7"":1020,""8"":1056,""9"":1080,""10"":1128}",3
90108,102001,2,901,"{""1"":864,""2"":893,""3"":691,""4"":755,""5"":523,""6"":792,""7"":936,""8"":1243,""9"":768,""10"":984}",4
90109,103017,2,901,"{""1"":842,""2"":1267,""3"":673,""4"":836,""5"":605,""6"":1080,""7"":1466,""8"":1428,""9"":998,""10"":1200}",5
90200,103028,2,902,"{""1"":1021,""2"":710,""3"":1256,""4"":1380,""5"":1345,""6"":960,""7"":475,""8"":613,""9"":1339,""10"":1032}",1
90201,104016,2,902,"{""1"":1615,""2"":835,""3"":1452,""4"":1504,""5"":1435,""6"":1056,""7"":749,""8"":576,""9"":1526,""10"":1260}",2
90202,103031,2,902,"{""1"":1092,""2"":876,""3"":888,""4"":1068,""5"":888,""6"":948,""7"":948,""8"":1104,""9"":1080,""10"":1080}",3
90203,104007,2,902,"{""1"":1296,""2"":1526,""3"":842,""4"":1030,""5"":663,""6"":1116,""7"":1513,""8"":1848,""9"":1056,""10"":1476}",4
90204,104019,2,902,"{""1"":1220,""2"":1512,""3"":949,""4"":989,""5"":874,""6"":1248,""7"":1451,""8"":1495,""9"":1085,""10"":1356}",5
90205,104023,2,902,"{""1"":1436,""2"":835,""3"":1325,""4"":1532,""5"":1377,""6"":972,""7"":562,""8"":781,""9"":1498,""10"":1260}",1
90206,104014,2,902,"{""1"":1449,""2"":845,""3"":1346,""4"":1532,""5"":1357,""6"":1068,""7"":845,""8"":582,""9"":1498,""10"":1284}",2
90207,101002,2,902,"{""1"":684,""2"":672,""3"":612,""4"":792,""5"":672,""6"":756,""7"":768,""8"":684,""9"":840,""10"":756}",3
90208,101006,2,902,"{""1"":594,""2"":821,""3"":551,""4"":643,""5"":390,""6"":624,""7"":811,""8"":1058,""9"":624,""10"":828}",4
90209,103003,2,902,"{""1"":896,""2"":1354,""3"":724,""4"":836,""5"":689,""6"":1116,""7"":1435,""8"":1529,""9"":883,""10"":1116}",5
90300,103004,2,903,"{""1"":1058,""2"":691,""3"":1339,""4"":1366,""5"":1328,""6"":936,""7"":475,""8"":630,""9"":1382,""10"":1116}",1
90301,103038,2,903,"{""1"":1132,""2"":720,""3"":1122,""4"":1297,""5"":1310,""6"":1008,""7"":739,""8"":426,""9"":1282,""10"":1080}",2
90302,104028,2,903,"{""1"":1380,""2"":1176,""3"":1044,""4"":1272,""5"":1224,""6"":1176,""7"":960,""8"":1056,""9"":1308,""10"":1320}",3
90303,103002,2,903,"{""1"":842,""2"":1238,""3"":907,""4"":867,""5"":749,""6"":1164,""7"":1310,""8"":1243,""9"":989,""10"":1080}",4
90304,103009,2,903,"{""1"":842,""2"":1310,""3"":734,""4"":836,""5"":697,""6"":1128,""7"":1435,""8"":1243,""9"":989,""10"":1128}",5
90305,104004,2,903,"{""1"":1348,""2"":816,""3"":1656,""4"":1573,""5"":1912,""6"":1320,""7"":562,""8"":664,""9"":1541,""10"":1284}",1
90306,101011,2,903,"{""1"":718,""2"":461,""3"":726,""4"":938,""5"":858,""6"":624,""7"":461,""8"":288,""9"":979,""10"":756}",2
90307,103037,2,903,"{""1"":996,""2"":984,""3"":816,""4"":1104,""5"":948,""6"":1020,""7"":1020,""8"":1056,""9"":1080,""10"":1128}",3
90308,102001,2,903,"{""1"":864,""2"":893,""3"":691,""4"":755,""5"":523,""6"":792,""7"":936,""8"":1243,""9"":768,""10"":984}",4
90309,104008,2,903,"{""1"":1231,""2"":1642,""3"":857,""4"":989,""5"":764,""6"":1356,""7"":1794,""8"":1697,""9"":1094,""10"":1368}",5
90400,103008,2,904,"{""1"":844,""2"":720,""3"":1325,""4"":1366,""5"":1685,""6"":1164,""7"":490,""8"":571,""9"":1267,""10"":996}",1
90401,102008,2,904,"{""1"":1049,""2"":672,""3"":752,""4"":1118,""5"":1123,""6"":828,""7"":547,""8"":402,""9"":1152,""10"":936}",2
90402,101007,2,904,"{""1"":648,""2"":648,""3"":636,""4"":780,""5"":624,""6"":624,""7"":576,""8"":708,""9"":828,""10"":804}",3
90403,103035,2,904,"{""1"":799,""2"":1210,""3"":745,""4"":908,""5"":608,""6"":1032,""7"":1373,""8"":1495,""9"":883,""10"":1056}",4
90404,104005,2,904,"{""1"":1102,""2"":1771,""3"":898,""4"":989,""5"":773,""6"":1260,""7"":1669,""8"":1848,""9"":1094,""10"":1416}",5
90405,101010,2,904,"{""1"":693,""2"":499,""3"":814,""4"":994,""5"":826,""6"":588,""7"":346,""8"":445,""9"":922,""10"":732}",1
90406,103038,2,904,"{""1"":1132,""2"":720,""3"":1122,""4"":1297,""5"":1310,""6"":1008,""7"":739,""8"":426,""9"":1282,""10"":1080}",2
90407,102004,2,904,"{""1"":888,""2"":852,""3"":756,""4"":924,""5"":792,""6"":768,""7"":684,""8"":828,""9"":996,""10"":948}",3
90408,103002,2,904,"{""1"":842,""2"":1238,""3"":907,""4"":867,""5"":749,""6"":1164,""7"":1310,""8"":1243,""9"":989,""10"":1080}",4
90409,104015,2,904,"{""1"":1285,""2"":1570,""3"":857,""4"":989,""5"":655,""6"":1260,""7"":1778,""8"":1764,""9"":1056,""10"":1416}",5
90500,103024,2,905,"{""1"":995,""2"":701,""3"":1090,""4"":1325,""5"":1636,""6"":1164,""7"":533,""8"":588,""9"":1282,""10"":1020}",1
90501,104020,2,905,"{""1"":1559,""2"":835,""3"":1267,""4"":1532,""5"":1700,""6"":1284,""7"":883,""8"":612,""9"":1454,""10"":1284}",2
90502,101005,2,905,"{""1"":636,""2"":720,""3"":660,""4"":780,""5"":768,""6"":732,""7"":576,""8"":768,""9"":768,""10"":816}",3
90503,101006,2,905,"{""1"":594,""2"":821,""3"":551,""4"":643,""5"":390,""6"":624,""7"":811,""8"":1058,""9"":624,""10"":828}",4
90504,104015,2,905,"{""1"":1285,""2"":1570,""3"":857,""4"":989,""5"":655,""6"":1260,""7"":1778,""8"":1764,""9"":1056,""10"":1416}",5
90505,103028,2,905,"{""1"":1021,""2"":710,""3"":1256,""4"":1380,""5"":1345,""6"":960,""7"":475,""8"":613,""9"":1339,""10"":1032}",1
90506,104014,2,905,"{""1"":1449,""2"":845,""3"":1346,""4"":1532,""5"":1357,""6"":1068,""7"":845,""8"":582,""9"":1498,""10"":1284}",2
90507,101012,2,905,"{""1"":600,""2"":672,""3"":612,""4"":792,""5"":708,""6"":696,""7"":612,""8"":720,""9"":780,""10"":768}",3
90508,102009,2,905,"{""1"":713,""2"":1080,""3"":616,""4"":755,""5"":491,""6"":816,""7"":1076,""8"":1344,""9"":778,""10"":1008}",4
90509,104011,2,905,"{""1"":1274,""2"":1685,""3"":806,""4"":989,""5"":815,""6"":1260,""7"":1591,""8"":1915,""9"":1181,""10"":1404}",5
90600,103016,2,906,"{""1"":1109,""2"":758,""3"":1214,""4"":1366,""5"":1377,""6"":1056,""7"":583,""8"":697,""9"":1296,""10"":1092}",1
90601,104020,2,906,"{""1"":1559,""2"":835,""3"":1267,""4"":1532,""5"":1700,""6"":1284,""7"":883,""8"":612,""9"":1454,""10"":1284}",2
90602,102011,2,906,"{""1"":912,""2"":780,""3"":732,""4"":912,""5"":708,""6"":720,""7"":708,""8"":840,""9"":960,""10"":900}",3
90603,103034,2,906,"{""1"":788,""2"":1296,""3"":767,""4"":908,""5"":710,""6"":1068,""7"":1170,""8"":1529,""9"":883,""10"":1116}",4
90604,103003,2,906,"{""1"":896,""2"":1354,""3"":724,""4"":836,""5"":689,""6"":1116,""7"":1435,""8"":1529,""9"":883,""10"":1116}",5
90605,103007,2,906,"{""1"":983,""2"":758,""3"":1380,""4"":1297,""5"":1507,""6"":1056,""7"":475,""8"":588,""9"":1339,""10"":1032}",1
90606,104020,2,906,"{""1"":1559,""2"":835,""3"":1267,""4"":1532,""5"":1700,""6"":1284,""7"":883,""8"":612,""9"":1454,""10"":1284}",2
90607,102004,2,906,"{""1"":888,""2"":852,""3"":756,""4"":924,""5"":792,""6"":768,""7"":684,""8"":828,""9"":996,""10"":948}",3
90608,103002,2,906,"{""1"":842,""2"":1238,""3"":907,""4"":867,""5"":749,""6"":1164,""7"":1310,""8"":1243,""9"":989,""10"":1080}",4
90609,104008,2,906,"{""1"":1231,""2"":1642,""3"":857,""4"":989,""5"":764,""6"":1356,""7"":1794,""8"":1697,""9"":1094,""10"":1368}",5
90700,102014,2,907,"{""1"":926,""2"":585,""3"":1029,""4"":1304,""5"":1191,""6"":832,""7"":431,""8"":520,""9"":1194,""10"":983}",1
90701,104020,2,907,"{""1"":1637,""2"":877,""3"":1331,""4"":1608,""5"":1785,""6"":1348,""7"":927,""8"":643,""9"":1527,""10"":1348}",2
90702,101015,2,907,"{""1"":605,""2"":655,""3"":781,""4"":819,""5"":605,""6"":605,""7"":617,""8"":756,""9"":819,""10"":756}",3
90703,102007,2,907,"{""1"":816,""2"":1104,""3"":646,""4"":803,""5"":557,""6"":832,""7"":966,""8"":1341,""9"":847,""10"":970}",4
90704,104019,2,907,"{""1"":1281,""2"":1588,""3"":996,""4"":1039,""5"":917,""6"":1310,""7"":1523,""8"":1570,""9"":1139,""10"":1424}",5
90705,103026,2,907,"{""1"":1204,""2"":736,""3"":1319,""4"":1406,""5"":1344,""6"":932,""7"":499,""8"":617,""9"":1346,""10"":1121}",1
90706,102008,2,907,"{""1"":1101,""2"":706,""3"":790,""4"":1174,""5"":1179,""6"":869,""7"":575,""8"":422,""9"":1210,""10"":983}",2
90707,101002,2,907,"{""1"":718,""2"":706,""3"":643,""4"":832,""5"":706,""6"":794,""7"":806,""8"":718,""9"":882,""10"":794}",3
90708,102012,2,907,"{""1"":851,""2"":1119,""3"":680,""4"":793,""5"":491,""6"":756,""7"":966,""8"":1111,""9"":827,""10"":1021}",4
90709,104026,2,907,"{""1"":1134,""2"":1678,""3"":868,""4"":1039,""5"":847,""6"":1474,""7"":1916,""8"":1940,""9"":1210,""10"":1399}",5
90800,103040,2,908,"{""1"":1191,""2"":746,""3"":1159,""4"":1478,""5"":1378,""6"":983,""7"":499,""8"":635,""9"":1376,""10"":1172}",1
90801,102006,2,908,"{""1"":1058,""2"":595,""3"":984,""4"":1174,""5"":1212,""6"":869,""7"":575,""8"":384,""9"":1210,""10"":970}",2
90802,104029,2,908,"{""1"":1424,""2"":1121,""3"":1096,""4"":1336,""5"":1210,""6"":1172,""7"":1058,""8"":1273,""9"":1348,""10"":1323}",3
90803,103029,2,908,"{""1"":1009,""2"":1270,""3"":760,""4"":910,""5"":590,""6"":970,""7"":1278,""8"":1552,""9"":968,""10"":1197}",4
90804,104026,2,908,"{""1"":1134,""2"":1678,""3"":868,""4"":1039,""5"":847,""6"":1474,""7"":1916,""8"":1940,""9"":1210,""10"":1399}",5
90805,104006,2,908,"{""1"":1416,""2"":988,""3"":1666,""4"":1608,""5"":1888,""6"":1348,""7"":643,""8"":864,""9"":1648,""10"":1373}",1
90806,104020,2,908,"{""1"":1637,""2"":877,""3"":1331,""4"":1608,""5"":1785,""6"":1348,""7"":927,""8"":643,""9"":1527,""10"":1348}",2
90807,103011,2,908,"{""1"":1121,""2"":932,""3"":857,""4"":1159,""5"":970,""6"":970,""7"":907,""8"":1084,""9"":1247,""10"":1147}",3
90808,101003,2,908,"{""1"":635,""2"":786,""3"":556,""4"":685,""5"":459,""6"":731,""7"":917,""8"":1094,""9"":706,""10"":857}",4
90809,104008,2,908,"{""1"":1293,""2"":1724,""3"":900,""4"":1039,""5"":803,""6"":1424,""7"":1884,""8"":1782,""9"":1149,""10"":1436}",5
90900,103028,2,909,"{""1"":1123,""2"":781,""3"":1381,""4"":1518,""5"":1479,""6"":1056,""7"":523,""8"":675,""9"":1473,""10"":1135}",1
90901,104027,2,909,"{""1"":1670,""2"":1014,""3"":1394,""4"":1685,""5"":1870,""6"":1346,""7"":824,""8"":647,""9"":1822,""10"":1439}",2
90902,104028,2,909,"{""1"":1518,""2"":1294,""3"":1148,""4"":1399,""5"":1346,""6"":1294,""7"":1056,""8"":1162,""9"":1439,""10"":1452}",3
90903,103015,2,909,"{""1"":1081,""2"":1331,""3"":832,""4"":954,""5"":755,""6"":1175,""7"":1356,""8"":1663,""9"":961,""10"":1188}",4
90904,104022,2,909,"{""1"":1295,""2"":1727,""3"":1032,""4"":1088,""5"":739,""6"":1175,""7"":1647,""8"":1719,""9"":1204,""10"":1518}",5
90905,103005,2,909,"{""1"":1095,""2"":866,""3"":1548,""4"":1442,""5"":1729,""6"":1214,""7"":523,""8"":684,""9"":1489,""10"":1109}",1
90906,104016,2,909,"{""1"":1776,""2"":919,""3"":1597,""4"":1655,""5"":1579,""6"":1162,""7"":824,""8"":634,""9"":1679,""10"":1386}",2
90907,101015,2,909,"{""1"":634,""2"":686,""3"":818,""4"":858,""5"":634,""6"":634,""7"":647,""8"":792,""9"":858,""10"":792}",3
90908,102003,2,909,"{""1"":843,""2"":1156,""3"":677,""4"":830,""5"":652,""6"":964,""7"":978,""8"":1331,""9"":824,""10"":1016}",4
90909,104026,2,909,"{""1"":1188,""2"":1758,""3"":909,""4"":1088,""5"":887,""6"":1544,""7"":2008,""8"":2033,""9"":1267,""10"":1465}",5
91000,102014,2,910,"{""1"":970,""2"":612,""3"":1078,""4"":1366,""5"":1247,""6"":871,""7"":451,""8"":545,""9"":1251,""10"":1030}",1
91001,101011,2,910,"{""1"":789,""2"":507,""3"":799,""4"":1032,""5"":944,""6"":686,""7"":507,""8"":317,""9"":1077,""10"":832}",2
91002,102004,2,910,"{""1"":977,""2"":937,""3"":832,""4"":1016,""5"":871,""6"":845,""7"":752,""8"":911,""9"":1096,""10"":1043}",3
91003,103039,2,910,"{""1"":1022,""2"":1315,""3"":855,""4"":954,""5"":669,""6"":1056,""7"":1338,""8"":1423,""9"":972,""10"":1228}",4
91004,103018,2,910,"{""1"":986,""2"":1362,""3"":752,""4"":920,""5"":748,""6"":1175,""7"":1476,""8"":1663,""9"":1024,""10"":1254}",5
91005,103008,2,910,"{""1"":929,""2"":792,""3"":1457,""4"":1503,""5"":1853,""6"":1280,""7"":539,""8"":628,""9"":1394,""10"":1096}",1
91006,102006,2,910,"{""1"":1108,""2"":623,""3"":1031,""4"":1230,""5"":1270,""6"":911,""7"":602,""8"":403,""9"":1267,""10"":1016}",2
91007,102015,2,910,"{""1"":937,""2"":884,""3"":818,""4"":1016,""5"":924,""6"":898,""7"":792,""8"":990,""9"":1030,""10"":1030}",3
91008,101003,2,910,"{""1"":665,""2"":824,""3"":582,""4"":718,""5"":480,""6"":766,""7"":961,""8"":1146,""9"":739,""10"":898}",4
91009,103017,2,910,"{""1"":927,""2"":1394,""3"":741,""4"":920,""5"":665,""6"":1188,""7"":1613,""8"":1571,""9"":1098,""10"":1320}",5
